Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Absolute acceleration (m/s^2),Activity_Jumping,Activity_Walking,Prediction,Activity
34.476,1.116025400526059,-0.5697175725613095,-1.3427253812612132,9.42,0,1,0,Walking
34.486,1.0885565874383583,-0.5715008828128441,-1.3448342462677965,9.205,0,1,0,Walking
34.496,1.0776199303756628,-0.5737937102791028,-1.3467282788724617,9.118,0,1,0,Walking
34.506,1.0786372938233555,-0.577615089389534,-1.3481400346564947,9.13,0,1,0,Walking
34.516,1.0795274868400864,-0.5758317791379994,-1.34919227499242,9.146,0,1,0,Walking
34.526,1.0792731459781635,-0.5681890209171371,-1.34984554086764,9.143,0,1,0,Walking
34.536,1.083596940630857,-0.5596546075705076,-1.3500713341063906,9.175,0,1,0,Walking
34.546,1.093770575107783,-0.5441143325214208,-1.3501480599642184,9.255,0,1,0,Walking
34.556,1.0949151089864373,-0.5269181265244807,-1.3502795900062092,9.259,0,1,0,Walking
34.566,1.0813078728735486,-0.5085755067944112,-1.35073775298581,9.155,0,1,0,Walking
34.576,1.0769840782208548,-0.49863992110729016,-1.3518206836648663,9.134,0,1,0,Walking
34.586,1.1020366531202856,-0.5120147479937992,-1.3536621042527353,9.372,0,1,0,Walking
34.596,1.143367043182798,-0.538254884552093,-1.3560866413600963,9.761,0,1,0,Walking
34.606,1.1834257289356946,-0.5735389516717407,-1.3589890709533565,10.169,0,1,0,Walking
34.616,1.2125477576258958,-0.6160836391012076,-1.362279514170489,10.536,0,1,0,Walking
34.626,1.2239930964124377,-0.6567176369754587,-1.3657190247685445,10.793,0,1,0,Walking
34.636,1.228444061496093,-0.6959504625092185,-1.3690072758183107,11.012,0,1,0,Walking
34.646,1.2322591744249403,-0.7331452191840818,-1.3719579330936342,11.222,0,1,0,Walking
34.656,1.20885981512801,-0.7560734938466687,-1.3748822843605597,11.215,0,1,1,Jumping
34.666,1.1675294250654975,-0.7675376311779623,-1.3778767849832132,11.042,0,1,1,Jumping
34.676,1.1255631828481771,-0.7686840449110915,-1.381175996869812,10.819,0,1,1,Jumping
34.686,1.09109999605759,-0.767028113963238,-1.3845628954510711,10.613,0,1,1,Jumping
34.696,1.06286816038412,-0.7656269416227466,-1.3878511465008374,10.432,0,1,1,Jumping
34.706,1.0652843985723899,-0.7672828725706,-1.3907908429393283,10.431,0,1,1,Jumping
34.716,1.1055974251872096,-0.7825683890123247,-1.3934104829423086,10.714,0,1,1,Jumping
34.726,1.1323032156891408,-0.800528870831351,-1.3956464936561497,10.898,0,1,1,Jumping
34.736,1.1296326366389478,-0.8174703182209292,-1.3976040991144438,10.899,0,1,1,Jumping
34.746,1.092880382091052,-0.8361950758620419,-1.3993797546813174,10.692,0,1,1,Jumping
34.756,1.0367982220369967,-0.8539007990737061,-1.401098413896662,10.375,0,1,1,Jumping
34.766,0.9840224931879422,-0.8595054884356719,-1.4026833509026493,10.021,0,1,1,Jumping
34.776,0.9335358320961963,-0.8573400402730942,-1.4039942669878227,9.628,0,1,1,Jumping
34.786,0.8902978855692602,-0.8528817646442578,-1.4049390911227888,9.247,0,1,1,Jumping
34.796,0.8672800375652148,-0.8447294892086714,-1.4054213679434213,8.96,0,1,1,Jumping
34.806,0.8717310026488699,-0.8425640410460937,-1.4052635318930324,8.863,0,1,1,Jumping
34.816,0.890043544707337,-0.8392521791503866,-1.4045269636578848,8.878,0,1,1,Jumping
34.826,0.9073387233181115,-0.8280428004264554,-1.4032818125937068,8.885,0,1,1,Jumping
34.836,0.9275588218410021,-0.816960801006205,-1.4015543847088963,8.933,0,1,1,Jumping
34.846,0.9479060907948544,-0.8086811462669375,-1.3995332063969732,9.017,0,1,1,Jumping
34.856,0.9582068957027421,-0.8006562501350322,-1.3973388468630958,9.046,0,1,1,Jumping
34.866,0.9573167026860111,-0.7947968021657044,-1.3950655693040241,9.02,0,1,1,Jumping
34.876,0.9632937129412052,-0.7849885957822644,-1.3927243345565907,9.019,0,1,1,Jumping
34.886,0.9872017539619817,-0.7755625273098675,-1.3901967655830039,9.132,0,1,1,Jumping
34.896,1.0215377703216075,-0.7633341141564879,-1.3874960153874625,9.312,0,1,1,Jumping
34.906,1.0462088339281534,-0.7438450806932891,-1.3847053863298944,9.415,0,1,1,Jumping
34.916,1.0643942055556588,-0.7164585304018658,-1.381914757272326,9.461,0,1,1,Jumping
34.926,1.0650300577104668,-0.6846137044816062,-1.379244697419916,9.386,0,1,1,Jumping
34.936,1.0636311829698892,-0.6516224648282173,-1.3768552349904195,9.304,0,1,1,Jumping
34.946,1.0575270022837338,-0.617357432138018,-1.3746740284607413,9.181,0,1,1,Jumping
34.956,1.0518043328904627,-0.5886970888097842,-1.372823839203406,9.086,0,1,1,Jumping
34.966,1.0441741070327684,-0.5671699864876888,-1.3714033147499072,9.006,0,1,1,Jumping
34.976,1.0479892199616154,-0.557743918015292,-1.370386149091846,9.026,0,1,1,Jumping
34.986,1.0595617291791188,-0.5499737804907486,-1.3697745343965895,9.109,0,1,1,Jumping
34.996,1.0777471008066244,-0.544878608343507,-1.3694259797853143,9.24,0,1,1,Jumping
35.006,1.1057245956181714,-0.5436048153066967,-1.3693492539274865,9.463,0,1,1,Jumping
35.016,1.1373900329276039,-0.5390191603741793,-1.3695224351494408,9.722,0,1,1,Jumping
35.026,1.160535051362611,-0.5237336439324547,-1.369888527099648,9.908,0,1,1,Jumping
35.036,1.1820268541951173,-0.5137980582453336,-1.3703072310666515,10.088,0,1,1,Jumping
35.046,1.207969622111279,-0.5073017137576008,-1.3707193585315556,10.301,0,1,1,Jumping
35.056,1.2351840943370564,-0.49354474896004863,-1.3712630160384502,10.529,0,1,1,Jumping
35.066,1.2472652852784063,-0.48551985282814325,-1.3718877837379058,10.663,0,1,1,Jumping
35.076,1.2487913304499452,-0.4769854394815136,-1.372352523219606,10.686,0,1,1,Jumping
35.086,1.2627800778557186,-0.47150812942322895,-1.3728589138812701,10.82,0,1,1,Jumping
35.096,1.2644332934582192,-0.46144516443242695,-1.373540677932255,10.877,0,1,1,Jumping
35.106,1.2620170552699492,-0.4503631650121766,-1.3743188973473663,10.915,0,1,1,Jumping
35.116,1.2641789525962959,-0.44170137236186596,-1.3752615293149661,11.019,0,1,1,Jumping
35.126,1.2691385994037976,-0.43495026926677094,-1.3764146093497507,11.146,0,1,1,Jumping
35.136,1.2793122338807235,-0.4288360626900811,-1.3777057959286254,11.305,0,1,1,Jumping
35.146,1.3097059668805404,-0.43227530388946916,-1.3792622347588481,11.633,0,1,1,Jumping
35.156,1.3436604719472813,-0.4303646143342536,-1.3809699331373602,11.943,0,1,1,Jumping
35.166,1.3781236587378687,-0.4274348903495897,-1.3827412043695007,12.228,0,1,1,Jumping
35.176,1.4190725375074964,-0.43010985572689153,-1.384600162296302,12.56,0,1,1,Jumping
35.186,1.463963699636933,-0.4307467522452967,-1.38668710562922,12.948,0,1,1,Jumping
35.196,1.4924498761723262,-0.4298550971195294,-1.3890261482092872,13.236,0,1,1,Jumping
35.206,1.5079646687496384,-0.4363514416072624,-1.3907272700856996,13.277,0,1,1,Jumping
35.216,1.5428093668331107,-0.451636958048987,-1.3912095469063317,13.366,0,1,1,Jumping
35.226,1.5789257692261984,-0.4632284746839615,-1.3925204629915053,13.852,0,1,1,Jumping
35.236,1.625597317389097,-0.4750747499262981,-1.3937480767167514,14.239,0,1,1,Jumping
35.246,1.6620952310750696,-0.48794005959808295,-1.394896772416803,14.539,0,1,1,Jumping
35.256,1.6917259414891168,-0.4985125418036091,-1.3961791903262115,14.817,0,1,1,Jumping
35.266,1.7171600276814323,-0.5163456443189545,-1.3974791455745528,15.037,0,1,1,Jumping
35.276,1.718431731991048,-0.5376179880336879,-1.3989478977101149,15.071,0,1,1,Jumping
35.286,1.668835263916033,-0.5470440565060847,-1.4006380587496947,14.697,0,1,1,Jumping
35.296,1.59761982257755,-0.5489547460613002,-1.4027184255805134,14.134,0,1,1,Jumping
35.306,1.5078374983186769,-0.5525213665643693,-1.4052657240603987,13.425,0,1,1,Jumping
35.316,1.4115694820807634,-0.5587629524447403,-1.4083281818714144,12.656,0,1,1,Jumping
35.326,1.3301804062653542,-0.5636033659846197,-1.411951834528257,11.995,0,1,1,Jumping
35.336,1.2601094988055255,-0.5718830207238872,-1.4160183049931343,11.397,0,1,1,Jumping
35.346,1.221195346931283,-0.5900982611502756,-1.4204311379019203,11.015,0,1,1,Jumping
35.356,1.2000850553916613,-0.610861087650285,-1.4248220491370416,10.701,0,1,1,Jumping
35.366,1.177321548249539,-0.6300953625061217,-1.4288950961040185,10.36,0,1,1,Jumping
35.376,1.1633328008437656,-0.6378655000306651,-1.4326108197902543,10.12,0,1,1,Jumping
35.386,1.1441300657685676,-0.6371012242085788,-1.435408025349922,9.825,0,1,1,Jumping
35.396,1.1190774908691368,-0.6320060520613374,-1.4369096599959819,9.496,0,1,1,Jumping
35.406,1.115389548371251,-0.6283120522545873,-1.436699211928797,9.344,0,1,1,Jumping
35.416,1.1363726694799114,-0.6070397085398538,-1.4349673997092534,9.398,0,1,1,Jumping
35.426,1.1440028953376058,-0.6070397085398538,-1.432029895438129,9.42,0,1,1,Jumping
35.436,1.170072833684729,-0.5982505365858621,-1.4288117937440912,9.606,0,1,1,Jumping
35.446,1.1966514537556987,-0.5951934332975173,-1.4256638414057816,9.818,0,1,1,Jumping
35.456,1.2265365050316692,-0.60780398436194,-1.4227570274777883,10.082,0,1,1,Jumping
35.466,1.2481554782951372,-0.6239811559294319,-1.4202930313578304,10.297,0,1,1,Jumping
35.476,1.260618180529372,-0.631369155542932,-1.418228009698577,10.421,0,1,1,Jumping
35.486,1.2748612687970684,-0.637610741423303,-1.4163800126086084,10.546,0,1,1,Jumping
35.496,1.2735895644874524,-0.6383750172453891,-1.4145933962049024,10.537,0,1,1,Jumping
35.506,1.2580747719101402,-0.6383750172453891,-1.412793626796997,10.418,0,1,1,Jumping
35.516,1.2560400450147549,-0.6489474994509153,-1.4107658719829743,10.413,0,1,1,Jumping
35.526,1.2604910100984101,-0.6665258433588986,-1.4087644231773502,10.487,0,1,1,Jumping
35.536,1.2540053181193698,-0.6818113598006234,-1.4068550454011193,10.483,0,1,1,Jumping
35.546,1.2341667308893638,-0.687416049162589,-1.4048777104365264,10.356,0,1,1,Jumping
35.556,1.2145824845212811,-0.680792325371175,-1.4029617561581962,10.212,0,1,1,Jumping
35.566,1.1904201026385814,-0.6745507394908041,-1.401161986750291,10.041,0,1,1,Jumping
35.576,1.1485810308522229,-0.6627044642484676,-1.399539782899073,9.736,0,1,1,Jumping
35.586,1.1137363327687506,-0.6495843959693207,-1.3979263477173207,9.479,0,1,1,Jumping
35.596,1.0949151089864373,-0.6437249479999929,-1.396133154811515,9.349,0,1,1,Jumping
35.606,1.0725331131371998,-0.6327703278834236,-1.3939475639471037,9.171,0,1,1,Jumping
35.616,1.045700152204307,-0.6155741218864834,-1.3910056753412463,8.921,0,1,1,Jumping
35.626,1.031584234367572,-0.6007981226594828,-1.3871101939309567,8.756,0,1,1,Jumping
35.636,1.0193758729952607,-0.5725199172422925,-1.3821997390299727,8.579,0,1,1,Jumping
35.646,1.000045967489101,-0.5499737804907486,-1.3763751503371535,8.365,0,1,1,Jumping
35.656,0.9836409818950576,-0.5401655741073087,-1.3698008404049877,8.207,0,1,1,Jumping
35.666,0.9883462878406358,-0.5476809530244899,-1.3627574066563886,8.248,0,1,1,Jumping
35.676,1.008439215932565,-0.5605462626962747,-1.3554531049911747,8.419,0,1,1,Jumping
35.686,1.039087289794305,-0.5735389516717407,-1.3480150811166036,8.668,0,1,1,Jumping
35.696,1.077874271237586,-0.5858947441288015,-1.3405288295599693,8.979,0,1,1,Jumping
35.706,1.1239099672456767,-0.5917541920981292,-1.333016271994937,9.327,0,1,1,Jumping
35.716,1.1750324804922307,-0.5893339853281895,-1.3254226042373436,9.7,0,1,1,Jumping
35.726,1.2325135152868634,-0.584366192484629,-1.3179341605133428,10.125,0,1,1,Jumping
35.736,1.2842718806882252,-0.574430606797508,-1.310570670329233,10.506,0,1,1,Jumping
35.746,1.3161916588595808,-0.5651319176287922,-1.3033847457018108,10.743,0,1,1,Jumping
35.756,1.335394393934779,-0.5540499182085419,-1.29636761796161,10.883,0,1,1,Jumping
35.766,1.380412726495177,-0.5433500566993346,-1.2896069738032907,11.221,0,1,1,Jumping
35.776,1.4445066236998119,-0.5386370224631362,-1.2831663860804818,11.707,0,1,1,Jumping
35.786,1.4920683648794413,-0.5258990920950324,-1.2770392782910844,12.052,0,1,1,Jumping
35.796,1.506311453147138,-0.4987673004109712,-1.2714141768286178,12.134,0,1,1,Jumping
35.806,1.4611659501557783,-0.454948819944694,-1.2663436937098782,11.75,0,1,1,Jumping
35.816,1.3501461639263217,-0.3861639959569333,-1.2619111312947935,10.864,0,1,1,Jumping
35.826,1.211021712454357,-0.3052781381194739,-1.2581406034243947,9.798,0,1,1,Jumping
35.836,1.089065269162205,-0.23751234856116152,-1.2548063168599322,8.9,0,1,1,Jumping
35.846,1.0167052939450674,-0.21496621180961772,-1.251518065810166,8.354,0,1,1,Jumping
35.856,0.9963580249912153,-0.23509214179122176,-1.24794702517012,8.149,0,1,1,Jumping
35.866,1.0046241030037177,-0.26056800252742945,-1.2437643698348173,8.149,0,1,1,Jumping
35.876,1.039723141949113,-0.29419613869922356,-1.2391301280220135,8.375,0,1,1,Jumping
35.886,1.0974585176056688,-0.3403074466317595,-1.234500270543943,8.814,0,1,1,Jumping
35.896,1.1513787803333775,-0.3930424783557094,-1.2302211598445139,9.256,0,1,1,Jumping
35.906,1.1824083654880022,-0.4438668205244437,-1.2264352868025497,9.546,0,1,1,Jumping
35.916,1.2005937371155075,-0.48577461143550527,-1.2231886869327473,9.749,0,1,1,Jumping
35.926,1.215854188830897,-0.5075564723649628,-1.2202117236490255,9.905,0,1,1,Jumping
35.936,1.2340395604584022,-0.5129064031195665,-1.2172939488841998,10.055,0,1,1,Jumping
35.946,1.2449762175210979,-0.5185110924815322,-1.2146458107054547,10.159,0,1,1,Jumping
35.956,1.2542596589812929,-0.5284466781686531,-1.2123878783179487,10.27,0,1,1,Jumping
35.966,1.257566090186294,-0.5537951596011798,-1.2106187992531743,10.374,0,1,1,Jumping
35.976,1.2603638396674486,-0.5749401240122322,-1.209428452373159,10.484,0,1,1,Jumping
35.986,1.2730808827636062,-0.6007981226594828,-1.2088738340294318,10.693,0,1,1,Jumping
35.996,1.2673582133703354,-0.6326429485797425,-1.2093473421805983,10.831,0,1,1,Jumping
36.006,1.2264093346007077,-0.663850877981597,-1.2109870833707483,10.779,0,1,1,Jumping
36.016,1.1597720287768414,-0.7028289449079946,-1.2137996341019817,10.634,0,1,1,Jumping
36.026,1.0767297373589317,-0.7437177013896079,-1.2176929233449045,10.437,0,1,1,Jumping
36.036,0.9983927518866005,-0.7726328033252037,-1.2223666241703057,10.246,0,1,1,Jumping
36.046,0.9365879224392741,-0.7884278369816524,-1.2275467156573705,10.095,0,1,1,Jumping
36.056,0.8908065672931066,-0.8012931466534372,-1.232707077638137,9.936,0,1,1,Jumping
36.066,0.8770721607492562,-0.823075007582895,-1.2376832975601166,9.964,0,1,1,Jumping
36.076,0.8583781073979043,-0.8581043160951805,-1.242613481967399,9.99,0,1,1,Jumping
36.086,0.8368863045653979,-0.8982287967547076,-1.247333218307497,10.014,0,1,1,Jumping
36.096,0.8373949862892444,-0.9391175532363208,-1.2517701650573145,10.17,0,1,1,Jumping
36.106,0.8404470766323222,-0.9625553451136319,-1.2557489488275317,10.252,0,1,1,Jumping
36.116,0.837140645427321,-0.9658672070093389,-1.2590306233751982,10.202,0,1,1,Jumping
36.126,0.829637590000588,-0.9621732072025888,-1.2615844983571833,10.093,0,1,1,Jumping
36.136,0.8415916105109763,-0.9699433447271322,-1.263436879781885,10.124,0,1,1,Jumping
36.146,0.8649909698079065,-0.9885407230645638,-1.2642984015569236,10.214,0,1,1,Jumping
36.156,0.8853382387617588,-1.0140165838007713,-1.264208522694897,10.285,0,1,1,Jumping
36.166,0.875037433853871,-1.0289199623314529,-1.2632373925515326,10.14,0,1,1,Jumping
36.176,0.852528267573672,-1.0170736870891164,-1.261192100398578,9.78,0,1,1,Jumping
36.186,0.8544358240380955,-0.9811527234510635,-1.2577613584699885,9.428,0,1,1,Jumping
36.196,0.8839393640211813,-0.9373342429847863,-1.2527106048575478,9.205,0,1,1,Jumping
36.206,0.9418019101086988,-0.9081643824418285,-1.246964934189923,9.281,0,1,1,Jumping
36.216,0.9933059346481374,-0.8882932110675865,-1.2414998609452117,9.454,0,1,1,Jumping
36.226,1.031965745660457,-0.8723707981074568,-1.2347172951132273,9.64,0,1,1,Jumping
36.236,1.078764464254317,-0.8461306615491627,-1.228028992478003,9.916,0,1,1,Jumping
36.246,1.1094125381160571,-0.7978539054540493,-1.2220399912326956,10.102,0,1,1,Jumping
36.256,1.1255631828481771,-0.7559461145429875,-1.2169366256034584,10.291,0,1,1,Jumping
36.266,1.1443844066304905,-0.7229548748895988,-1.2129512653311418,10.564,0,1,1,Jumping
36.276,1.1738879466135765,-0.6967147383313048,-1.2099896472189857,10.916,0,1,1,Jumping
36.286,1.1988133510820456,-0.6801554288527699,-1.2081767248068813,11.258,0,1,1,Jumping
36.296,1.2197964721907055,-0.6667806019662609,-1.2075870317852901,11.572,0,1,1,Jumping
36.306,1.2415426158851353,-0.647546327110424,-1.208205222982646,11.866,0,1,1,Jumping
36.316,1.259982328374564,-0.6260192247883285,-1.2099896472189857,12.11,0,1,1,Jumping
36.326,1.2505717164834071,-0.5937922609570258,-1.2127167034229254,12.111,0,1,1,Jumping
36.336,1.2275538684793617,-0.5573617801042489,-1.2163666620881657,12.001,0,1,1,Jumping
36.346,1.1934721929816594,-0.5205491613404288,-1.2209504840515397,11.81,0,1,1,Jumping
36.356,1.1609165626554956,-0.48271750814716036,-1.2264944753214455,11.549,0,1,1,Jumping
36.366,1.1384073963752965,-0.4465417859017455,-1.2328254546759285,11.265,0,1,1,Jumping
36.376,1.1214937290574067,-0.4164802702330204,-1.2396189813447456,11.001,0,1,1,Jumping
36.386,1.1195861725929832,-0.40259592613178724,-1.2467172192775073,10.77,0,1,1,Jumping
36.396,1.1333205791368335,-0.40208640891706304,-1.253973293260658,10.619,0,1,1,Jumping
36.406,1.1370085216347192,-0.398519788413994,-1.2613784346247312,10.388,0,1,1,Jumping
36.416,1.1362454990489497,-0.4106208222636927,-1.2687309639720086,10.18,0,1,1,Jumping
36.426,1.1545580411074168,-0.43214792458578816,-1.2759870379551592,10.165,0,1,1,Jumping
36.436,1.180373638592617,-0.4512548201379439,-1.2826161520714878,10.257,0,1,1,Jumping
36.446,1.2135651210735883,-0.4639927505060477,-1.2886862635093561,10.457,0,1,1,Jumping
36.456,1.2632887595795648,-0.4730366810674015,-1.2944976991979762,10.833,0,1,1,Jumping
36.466,1.3174633631691965,-0.48259012884347935,-1.3002039108530035,11.285,0,1,1,Jumping
36.476,1.3585394123697858,-0.49813040389256596,-1.3060372682152888,11.66,0,1,1,Jumping
36.486,1.390077679248257,-0.5117599893864371,-1.3122849452098444,11.988,0,1,1,Jumping
36.496,1.439928488185195,-0.5260264713987134,-1.3190784718786615,12.45,0,1,1,Jumping
36.506,1.4900336379840562,-0.5373632294263259,-1.3262468591671517,12.883,0,1,1,Jumping
36.516,1.5205545414148345,-0.541311987840438,-1.3337002282132882,13.135,0,1,1,Jumping
36.526,1.5520928082933059,-0.5405477120183518,-1.3410176828827014,13.359,0,1,1,Jumping
36.536,1.5959666069750496,-0.5418215050551622,-1.3479887751082054,13.657,0,1,1,Jumping
36.546,1.6376785083304468,-0.5522666079570073,-1.3546135048898011,13.94,0,1,1,Jumping
36.556,1.6772285123594972,-0.5825828822330944,-1.3609444842442842,14.248,0,1,1,Jumping
36.566,1.7277151734512433,-0.6293310866840355,-1.3669970583432203,14.67,0,1,1,Jumping
36.576,1.7588719290368295,-0.6762066704386577,-1.3727032699982478,14.96,0,1,1,Jumping
36.586,1.7474265902502877,-0.7037206000337618,-1.378128884230362,14.916,0,1,1,Jumping
36.596,1.680916454857383,-0.7260119781779436,-1.3833835094078881,14.469,0,1,1,Jumping
36.606,1.5819778595692762,-0.7400237015828578,-1.3884101491792977,13.755,0,1,1,Jumping
36.616,1.4757905497163597,-0.7407879774049441,-1.3931890740382913,12.933,0,1,1,Jumping
36.626,1.371129285034982,-0.7407879774049441,-1.3976040991144438,12.086,0,1,1,Jumping
36.636,1.2883413344789956,-0.7465200460705907,-1.4015456160394302,11.385,0,1,1,Jumping
36.646,1.2149639958141658,-0.7479212184110823,-1.4049084007796577,10.739,0,1,1,Jumping
36.656,1.143367043182798,-0.730725012414142,-1.4077099906740582,10.083,0,1,1,Jumping
36.666,1.09109999605759,-0.7069050826257879,-1.410257289153944,9.609,0,1,1,Jumping
36.676,1.0599432404720037,-0.6886898421993994,-1.4127410147802009,9.335,0,1,1,Jumping
36.686,1.0458273226352688,-0.6837220493558389,-1.4151282850423308,9.204,0,1,1,Jumping
36.696,1.0618507969364273,-0.6914921868803823,-1.4173336054130408,9.309,0,1,1,Jumping
36.706,1.0739319878777773,-0.7016825311748653,-1.4195696161268816,9.409,0,1,1,Jumping
