Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Absolute acceleration (m/s^2),Activity
279.93,11.966,-0.511,-2.961,12.337,Walking
279.94,11.534,-0.876,-3.344,12.041,Walking
279.95,11.254,-1.252,-3.438,11.834,Walking
279.96,11.166,-1.547,-3.215,11.723,Walking
279.97,11.222,-1.723,-2.761,11.684,Walking
279.98,11.395,-1.828,-2.197,11.748,Walking
279.989,11.692,-1.882,-1.577,11.947,Walking
279.999,11.911,-1.815,-1.06,12.095,Walking
280.009,12.045,-1.715,-0.766,12.19,Walking
280.019,12.179,-1.622,-0.631,12.303,Walking
280.029,12.319,-1.553,-0.635,12.433,Walking
280.039,12.477,-1.585,-0.746,12.6,Walking
280.049,12.631,-1.735,-0.867,12.779,Walking
280.059,12.777,-1.917,-0.997,12.959,Walking
280.069,12.839,-2.056,-1.239,13.061,Walking
280.079,12.702,-2.138,-1.599,12.979,Walking
280.089,12.316,-2.213,-2.003,12.672,Walking
280.099,11.749,-2.242,-2.284,12.177,Walking
280.109,11.135,-2.29,-2.482,11.636,Walking
280.119,10.506,-2.285,-2.642,11.071,Walking
280.129,9.818,-2.226,-2.666,10.414,Walking
280.139,9.112,-2.145,-2.483,9.685,Walking
280.149,8.376,-1.938,-2.138,8.859,Walking
280.159,7.737,-1.671,-1.686,8.093,Walking
280.169,7.307,-1.477,-1.217,7.554,Walking
280.179,7.1,-1.364,-0.84,7.278,Walking
280.189,6.984,-1.302,-0.722,7.141,Walking
280.199,6.88,-1.333,-0.866,7.061,Walking
280.209,6.771,-1.333,-1.124,6.992,Walking
280.219,6.593,-1.328,-1.394,6.869,Walking
280.228,6.489,-1.319,-1.642,6.822,Walking
280.238,6.443,-1.254,-1.77,6.798,Walking
280.248,6.461,-1.167,-1.748,6.794,Walking
280.258,6.535,-1.097,-1.654,6.83,Walking
280.268,6.688,-1.05,-1.604,6.957,Walking
280.278,6.728,-1.032,-1.7,7.016,Walking
280.288,6.686,-1.053,-1.879,7.024,Walking
280.298,6.691,-1.096,-2.025,7.076,Walking
280.308,6.812,-1.17,-2.113,7.227,Walking
280.318,7.115,-1.317,-2.112,7.537,Walking
280.328,7.546,-1.526,-2.041,7.965,Walking
280.338,8.087,-1.758,-1.83,8.476,Walking
280.348,8.691,-1.971,-1.607,9.056,Walking
280.358,9.149,-2.152,-1.505,9.519,Walking
280.368,9.354,-2.271,-1.548,9.75,Walking
280.378,9.359,-2.386,-1.676,9.803,Walking
280.388,9.529,-2.608,-1.763,10.036,Walking
280.398,10.037,-2.96,-1.705,10.602,Walking
280.408,10.774,-3.305,-1.489,11.367,Walking
280.418,11.673,-3.544,-1.233,12.262,Walking
280.428,12.638,-3.645,-1.012,13.192,Walking
280.438,13.414,-3.504,-0.938,13.895,Walking
280.448,13.656,-3.021,-1.151,14.033,Walking
280.458,13.268,-2.484,-1.651,13.6,Walking
280.468,12.315,-1.834,-2.349,12.67,Walking
280.477,11.271,-1.254,-2.785,11.678,Walking
280.487,10.598,-1.117,-2.613,10.972,Walking
280.497,10.279,-1.528,-1.904,10.565,Walking
280.507,10.241,-2.179,-0.915,10.51,Walking
280.517,10.452,-2.853,-0.126,10.835,Walking
280.527,10.751,-3.448,0.084,11.291,Walking
280.537,11.019,-3.874,-0.293,11.684,Walking
280.547,11.202,-4.038,-1.035,11.952,Walking
280.557,11.324,-3.945,-1.84,12.132,Walking
280.567,11.345,-3.647,-2.444,12.165,Walking
280.577,11.277,-3.17,-2.605,12,Walking
280.587,11.167,-2.495,-2.281,11.668,Walking
280.597,11.035,-1.813,-1.679,11.308,Walking
280.607,10.908,-1.16,-1.13,11.027,Walking
280.617,10.676,-0.533,-0.807,10.72,Walking
280.627,10.358,0.035,-0.71,10.382,Walking
280.637,10.115,0.415,-0.818,10.157,Walking
280.647,10.045,0.561,-1.111,10.122,Walking
280.657,9.887,0.548,-1.496,10.014,Walking
280.667,9.645,0.402,-1.856,9.83,Walking
280.677,9.393,0.207,-2.096,9.626,Walking
280.687,9.152,0.049,-2.196,9.412,Walking
280.697,8.947,-0.104,-2.204,9.215,Walking
280.707,8.85,-0.251,-2.157,9.112,Walking
280.716,8.815,-0.304,-2.098,9.066,Walking
280.726,8.811,-0.216,-2.028,9.044,Walking
280.736,8.837,-0.04,-1.852,9.029,Walking
280.746,8.873,0.159,-1.615,9.02,Walking
280.756,8.983,0.351,-1.407,9.1,Walking
280.766,9.142,0.485,-1.303,9.247,Walking
280.776,9.282,0.583,-1.364,9.4,Walking
280.786,9.374,0.67,-1.529,9.522,Walking
280.796,9.316,0.788,-1.77,9.516,Walking
280.806,9.221,0.866,-2.003,9.476,Walking
280.816,9.213,0.89,-2.075,9.486,Walking
280.826,9.19,0.877,-2.023,9.451,Walking
280.836,9.115,0.859,-1.887,9.348,Walking
280.846,9.166,0.817,-1.648,9.349,Walking
280.856,9.444,0.731,-1.381,9.572,Walking
280.866,9.858,0.595,-1.179,9.946,Walking
280.876,10.354,0.44,-1.042,10.415,Walking
280.886,10.877,0.349,-1.023,10.931,Walking
280.896,11.227,0.292,-1.229,11.298,Walking
280.906,11.392,0.252,-1.476,11.49,Walking
280.916,11.572,0.139,-1.497,11.67,Walking
280.926,11.904,-0.104,-1.334,11.979,Walking
280.936,12.404,-0.472,-1.098,12.462,Walking
280.946,12.841,-0.883,-1.088,12.918,Walking
280.956,13.127,-1.282,-1.363,13.259,Walking
280.965,13.357,-1.614,-1.767,13.57,Walking
280.975,13.559,-1.857,-2.137,13.851,Walking
280.985,13.673,-1.945,-2.348,14.009,Walking
280.995,13.517,-1.965,-2.433,13.874,Walking
281.005,13.083,-1.961,-2.421,13.449,Walking
281.015,12.44,-1.965,-2.388,12.819,Walking
281.025,11.786,-1.97,-2.379,12.184,Walking
281.035,11.257,-1.955,-2.355,11.666,Walking
281.045,10.76,-1.877,-2.198,11.141,Walking
281.055,10.391,-1.738,-1.912,10.708,Walking
281.065,10.179,-1.572,-1.488,10.407,Walking
281.075,10.136,-1.452,-0.867,10.276,Walking
281.085,10.283,-1.42,-0.137,10.382,Walking
281.095,10.597,-1.442,0.556,10.709,Walking
281.105,10.934,-1.533,1.018,11.088,Walking
281.115,11.21,-1.791,1.273,11.424,Walking
281.125,11.847,-2.157,1.115,12.093,Walking
281.135,12.455,-2.554,0.645,12.731,Walking
281.145,12.983,-2.828,-0.009,13.287,Walking
281.155,13.24,-2.905,-0.758,13.577,Walking
281.165,13.222,-2.877,-1.45,13.609,Walking
281.175,12.996,-2.817,-1.88,13.431,Walking
281.185,12.565,-2.723,-2.022,13.015,Walking
281.195,11.915,-2.62,-2.003,12.363,Walking
281.204,11.158,-2.505,-1.763,11.571,Walking
281.214,10.526,-2.441,-1.445,10.902,Walking
281.224,9.944,-2.402,-1.238,10.305,Walking
281.234,9.372,-2.357,-1.149,9.732,Walking
281.244,8.843,-2.334,-1.175,9.221,Walking
281.254,8.326,-2.275,-1.227,8.718,Walking
281.264,7.921,-2.145,-1.329,8.314,Walking
281.274,7.536,-1.943,-1.472,7.92,Walking
281.284,7.24,-1.748,-1.575,7.613,Walking
281.294,6.97,-1.555,-1.548,7.307,Walking
281.304,6.746,-1.298,-1.349,7,Walking
281.314,6.588,-1.014,-1.053,6.749,Walking
281.324,6.499,-0.729,-0.796,6.588,Walking
281.334,6.474,-0.451,-0.645,6.522,Walking
281.344,6.462,-0.187,-0.526,6.486,Walking
281.354,6.446,0.111,-0.413,6.46,Walking
281.364,6.457,0.381,-0.306,6.476,Walking
281.374,6.489,0.531,-0.217,6.514,Walking
281.384,6.441,0.542,-0.194,6.467,Walking
281.394,6.403,0.376,-0.204,6.417,Walking
281.404,6.528,0.014,-0.323,6.536,Walking
281.414,6.642,-0.431,-0.562,6.68,Walking
281.424,6.859,-0.845,-0.724,6.948,Walking
281.434,7.21,-1.122,-0.849,7.346,Walking
281.444,7.655,-1.299,-0.98,7.826,Walking
281.453,8.079,-1.334,-1.156,8.27,Walking
281.463,8.478,-1.236,-1.482,8.695,Walking
281.473,8.871,-1.094,-1.874,9.133,Walking
281.483,9.32,-1.021,-2.194,9.629,Walking
281.493,9.91,-1.038,-2.43,10.256,Walking
281.503,10.758,-1.153,-2.731,11.159,Walking
281.513,11.6,-1.282,-3.126,12.082,Walking
281.523,12.452,-1.343,-3.532,13.012,Walking
281.533,13.299,-1.274,-3.833,13.899,Walking
281.543,13.969,-1.052,-4.069,14.588,Walking
281.553,13.842,-0.502,-4.251,14.489,Walking
281.563,12.843,0.373,-4.531,13.624,Walking
281.573,11.609,1.173,-4.906,12.658,Walking
281.583,10.655,1.463,-5.099,11.902,Walking
281.593,10.201,1.1,-4.888,11.365,Walking
281.603,10.225,0.322,-4.445,11.154,Walking
281.613,10.335,-0.382,-4.015,11.094,Walking
281.623,10.311,-0.837,-3.795,11.019,Walking
281.633,10.334,-1.173,-3.651,11.022,Walking
281.643,10.475,-1.329,-3.486,11.12,Walking
281.653,10.589,-1.271,-3.29,11.16,Walking
281.663,10.663,-1.069,-2.969,11.121,Walking
281.673,10.772,-0.696,-2.452,11.069,Walking
281.683,10.884,-0.331,-1.857,11.047,Walking
281.692,10.939,0.016,-1.375,11.025,Walking
281.702,10.801,0.388,-1.081,10.862,Walking
281.712,10.556,0.706,-1.033,10.63,Walking
281.722,10.373,0.777,-1.179,10.469,Walking
281.732,10.249,0.57,-1.44,10.366,Walking
281.742,10.107,0.222,-1.811,10.271,Walking
281.752,9.889,-0.138,-2.088,10.108,Walking
281.762,9.609,-0.431,-2.146,9.855,Walking
281.772,9.315,-0.592,-1.973,9.54,Walking
281.782,9.073,-0.556,-1.596,9.229,Walking
281.792,8.821,-0.337,-1.129,8.9,Walking
281.802,8.555,-0.123,-0.701,8.584,Walking
281.812,8.265,0.091,-0.401,8.275,Walking
281.822,7.997,0.2,-0.358,8.008,Walking
281.832,7.818,0.155,-0.464,7.834,Walking
281.842,7.622,0.076,-0.7,7.654,Walking
281.852,7.355,0.025,-1.049,7.429,Walking
281.862,7.184,0.001,-1.348,7.31,Walking
281.872,7.134,-0.014,-1.548,7.3,Walking
281.882,7.199,-0.029,-1.657,7.387,Walking
281.892,7.438,-0.104,-1.722,7.635,Walking
281.902,7.761,-0.154,-1.778,7.964,Walking
281.912,8.026,-0.076,-1.803,8.226,Walking
281.922,8.212,0.079,-1.796,8.406,Walking
281.932,8.375,0.259,-1.653,8.541,Walking
281.941,8.532,0.409,-1.255,8.633,Walking
281.951,8.65,0.4,-0.724,8.69,Walking
281.961,8.768,0.201,-0.184,8.773,Walking
281.971,9.027,-0.14,0.248,9.032,Walking
281.981,9.418,-0.563,0.534,9.449,Walking
281.991,9.843,-0.987,0.574,9.909,Walking
282.001,10.318,-1.374,0.424,10.418,Walking
282.011,10.793,-1.717,0.2,10.93,Walking
282.021,11.209,-2.006,-0.021,11.387,Walking
282.031,11.565,-2.275,-0.161,11.788,Walking
282.041,11.813,-2.457,-0.215,12.067,Walking
282.051,12.019,-2.563,-0.27,12.292,Walking
282.061,12.207,-2.61,-0.295,12.487,Walking
282.071,12.266,-2.573,-0.352,12.538,Walking
282.081,12.258,-2.522,-0.463,12.524,Walking
282.091,12.37,-2.562,-0.718,12.653,Walking
282.101,12.499,-2.594,-0.991,12.803,Walking
282.111,12.625,-2.498,-1.187,12.924,Walking
282.121,12.791,-2.253,-1.31,13.054,Walking
282.131,12.732,-1.789,-1.349,12.928,Walking
282.141,12.454,-1.242,-1.22,12.575,Walking
282.151,12.223,-0.798,-0.855,12.279,Walking
282.161,11.995,-0.501,-0.383,12.011,Walking
282.171,11.621,-0.323,-0.065,11.625,Walking
282.18,11.005,-0.286,-0.055,11.008,Walking
282.19,10.304,-0.366,-0.265,10.314,Walking
282.2,9.784,-0.563,-0.415,9.809,Walking
282.21,9.679,-0.926,-0.3,9.728,Walking
282.22,9.96,-1.322,0.103,10.048,Walking
282.23,10.527,-1.671,0.72,10.683,Walking
282.24,11.316,-1.902,1.42,11.562,Walking
282.25,12.182,-2.05,1.894,12.498,Walking
282.26,13.019,-2.222,2.045,13.365,Walking
282.27,13.737,-2.435,1.787,14.065,Walking
282.28,14.277,-2.65,1.233,14.573,Walking
282.29,14.659,-2.79,0.527,14.932,Walking
282.3,14.755,-2.733,-0.293,15.009,Walking
282.31,14.454,-2.493,-1.097,14.708,Walking
282.32,13.899,-2.14,-1.615,14.156,Walking
282.33,13.201,-1.782,-1.858,13.45,Walking
282.34,12.501,-1.45,-1.936,12.733,Walking
282.35,11.681,-1.109,-1.991,11.901,Walking
282.36,10.802,-0.789,-2.085,11.029,Walking
282.37,9.837,-0.536,-2.173,10.088,Walking
282.38,8.903,-0.463,-2.163,9.174,Walking
282.39,8.098,-0.436,-2.015,8.356,Walking
282.4,7.407,-0.434,-1.735,7.619,Walking
282.41,6.834,-0.446,-1.379,6.986,Walking
282.42,6.469,-0.496,-0.911,6.551,Walking
282.429,6.306,-0.6,-0.444,6.35,Walking
282.439,6.34,-0.742,-0.128,6.384,Walking
282.449,6.431,-0.871,0.044,6.49,Walking
282.459,6.62,-0.936,0.095,6.686,Walking
282.469,6.881,-0.939,-0.028,6.945,Walking
282.479,7.144,-0.874,-0.191,7.2,Walking
282.489,7.416,-0.786,-0.349,7.466,Walking
282.499,7.686,-0.702,-0.556,7.738,Walking
282.509,7.847,-0.571,-0.806,7.909,Walking
282.519,7.918,-0.399,-1.067,7.999,Walking
282.529,7.894,-0.242,-1.34,8.01,Walking
282.539,7.799,-0.198,-1.581,7.96,Walking
282.549,7.719,-0.274,-1.676,7.904,Walking
282.559,7.808,-0.522,-1.648,7.997,Walking
282.569,7.995,-0.828,-1.626,8.201,Walking
282.579,8.166,-1.112,-1.707,8.416,Walking
282.589,8.25,-1.399,-1.958,8.594,Walking
282.599,8.286,-1.632,-2.204,8.728,Walking
282.609,8.303,-1.742,-2.339,8.8,Walking
282.619,8.351,-1.692,-2.335,8.835,Walking
282.629,8.435,-1.541,-2.168,8.845,Walking
282.639,8.634,-1.41,-1.852,8.942,Walking
282.649,9.103,-1.375,-1.389,9.31,Walking
282.659,9.663,-1.31,-0.909,9.794,Walking
282.669,10.093,-1.176,-0.659,10.183,Walking
282.678,10.296,-1.009,-0.627,10.365,Walking
282.688,10.389,-0.82,-0.699,10.445,Walking
282.698,10.392,-0.618,-0.836,10.443,Walking
282.708,10.333,-0.377,-0.959,10.385,Walking
282.718,10.245,-0.232,-1.061,10.302,Walking
282.728,10.173,-0.299,-1.191,10.247,Walking
282.738,10.241,-0.661,-1.238,10.337,Walking
282.748,10.518,-1.169,-1.184,10.649,Walking
282.758,11.05,-1.825,-1.251,11.269,Walking
282.768,11.685,-2.5,-1.479,12.041,Walking
282.778,12.249,-3.068,-1.813,12.757,Walking
282.788,12.849,-3.494,-2.188,13.495,Walking
282.798,13.504,-3.839,-2.638,14.285,Walking
282.808,14.006,-4.077,-3.133,14.92,Walking
282.818,14.294,-4.239,-3.546,15.325,Walking
282.828,14.364,-4.263,-3.806,15.46,Walking
282.838,14.228,-4.082,-3.813,15.285,Walking
282.848,13.873,-3.658,-3.587,14.788,Walking
282.858,13.275,-2.939,-3.247,13.979,Walking
282.868,12.393,-2.103,-2.903,12.901,Walking
282.878,11.426,-1.323,-2.534,11.778,Walking
282.888,10.495,-0.652,-2.129,10.729,Walking
282.898,9.661,-0.182,-1.684,9.809,Walking
282.908,8.963,0.028,-1.186,9.041,Walking
282.917,8.386,0.03,-0.42,8.396,Walking
282.927,7.941,-0.115,0.273,7.946,Walking
282.937,7.671,-0.255,0.521,7.693,Walking
282.947,7.384,-0.208,0.392,7.397,Walking
282.957,7.169,-0.026,-0.062,7.169,Walking
282.967,7.09,0.158,-0.672,7.123,Walking
282.977,7.213,0.284,-1.225,7.322,Walking
282.987,7.496,0.404,-1.544,7.664,Walking
282.997,7.83,0.516,-1.65,8.018,Walking
283.007,8.123,0.64,-1.542,8.292,Walking
283.017,8.291,0.806,-1.312,8.432,Walking
283.027,8.368,0.934,-1.11,8.492,Walking
283.037,8.438,0.986,-1.021,8.557,Walking
283.047,8.626,0.948,-1.073,8.743,Walking
283.057,9.002,0.798,-1.28,9.128,Walking
283.067,9.441,0.616,-1.655,9.604,Walking
283.077,9.879,0.383,-2.161,10.12,Walking
283.087,10.215,0.176,-2.633,10.55,Walking
283.097,10.45,0.024,-2.967,10.863,Walking
283.107,10.672,-0.145,-3.129,11.123,Walking
283.117,10.86,-0.324,-3.11,11.301,Walking
283.127,11.129,-0.595,-2.906,11.517,Walking
283.137,11.434,-0.874,-2.558,11.75,Walking
283.147,11.732,-1.085,-2.131,11.974,Walking
283.157,11.998,-1.182,-1.809,12.191,Walking
283.166,12.109,-1.158,-1.745,12.289,Walking
283.176,12.096,-1.047,-1.872,12.285,Walking
283.186,12.184,-0.927,-1.99,12.38,Walking
283.196,12.348,-0.821,-2.108,12.553,Walking
283.206,12.451,-0.729,-2.166,12.659,Walking
283.216,12.435,-0.65,-2.159,12.638,Walking
283.226,12.312,-0.603,-2.032,12.493,Walking
283.236,12.204,-0.602,-1.754,12.344,Walking
283.246,12.116,-0.619,-1.434,12.217,Walking
283.256,11.917,-0.675,-1.126,11.989,Walking
283.266,11.532,-0.741,-0.822,11.585,Walking
283.276,11.112,-0.889,-0.611,11.164,Walking
283.286,10.811,-1.16,-0.551,10.887,Walking
283.296,10.69,-1.543,-0.519,10.813,Walking
283.306,10.704,-1.938,-0.418,10.886,Walking
283.316,10.82,-2.285,-0.295,11.062,Walking
283.326,11.011,-2.521,-0.173,11.297,Walking
283.336,11.276,-2.653,-0.046,11.584,Walking
283.346,11.582,-2.685,0.084,11.889,Walking
283.356,11.915,-2.637,0.185,12.205,Walking
283.366,12.29,-2.567,0.247,12.558,Walking
283.376,12.643,-2.572,0.261,12.904,Walking
283.386,12.946,-2.621,0.155,13.21,Walking
283.396,13.157,-2.73,-0.168,13.438,Walking
283.405,13.349,-2.918,-0.643,13.679,Walking
283.415,13.404,-2.999,-1.203,13.788,Walking
283.425,13.179,-2.924,-1.764,13.614,Walking
283.435,12.777,-2.76,-2.16,13.249,Walking
283.445,12.298,-2.579,-2.355,12.785,Walking
283.455,11.706,-2.363,-2.352,12.172,Walking
283.465,11.114,-2.164,-2.168,11.529,Walking
283.475,10.531,-2.117,-1.872,10.904,Walking
283.485,9.987,-2.158,-1.507,10.328,Walking
283.495,9.402,-2.196,-1.02,9.709,Walking
283.505,8.854,-2.209,-0.571,9.143,Walking
283.515,8.397,-2.204,-0.249,8.685,Walking
283.525,8.046,-2.179,-0.145,8.337,Walking
283.535,7.76,-2.083,-0.252,8.039,Walking
283.545,7.567,-1.988,-0.582,7.845,Walking
283.555,7.366,-1.876,-1.045,7.672,Walking
283.565,7.162,-1.702,-1.493,7.512,Walking
283.575,6.919,-1.43,-1.79,7.288,Walking
283.585,6.704,-1.139,-1.926,7.067,Walking
283.595,6.572,-0.874,-1.849,6.883,Walking
283.605,6.489,-0.576,-1.624,6.714,Walking
283.615,6.404,-0.272,-1.25,6.53,Walking
283.625,6.298,-0.053,-0.824,6.352,Walking
283.635,6.159,0.097,-0.465,6.177,Walking
283.645,6.031,0.129,-0.252,6.037,Walking
283.654,5.962,0.047,-0.244,5.967,Walking
283.664,5.985,-0.123,-0.425,6.001,Walking
283.674,6.061,-0.387,-0.777,6.123,Walking
283.684,6.235,-0.691,-1.117,6.372,Walking
283.694,6.53,-0.989,-1.304,6.732,Walking
283.704,6.988,-1.274,-1.379,7.236,Walking
283.714,7.55,-1.505,-1.332,7.813,Walking
283.724,8.178,-1.679,-1.268,8.445,Walking
283.734,8.729,-1.762,-1.287,8.998,Walking
283.744,8.991,-1.672,-1.43,9.256,Walking
283.754,9.106,-1.641,-1.642,9.398,Walking
283.764,9.19,-1.604,-1.814,9.503,Walking
283.774,9.511,-1.637,-1.765,9.811,Walking
283.784,10.092,-1.797,-1.483,10.357,Walking
283.794,10.883,-2.01,-1.115,11.123,Walking
283.804,11.721,-2.227,-0.836,11.96,Walking
283.814,12.493,-2.324,-0.643,12.723,Walking
283.824,13.113,-2.255,-0.662,13.322,Walking
283.834,13.458,-1.998,-0.923,13.637,Walking
283.844,13.515,-1.594,-1.314,13.672,Walking
283.854,13.291,-1.055,-1.571,13.425,Walking
283.864,12.927,-0.551,-1.657,13.044,Walking
283.874,12.479,-0.393,-1.597,12.587,Walking
283.884,12.118,-0.709,-1.382,12.218,Walking
283.893,12.071,-1.606,-0.967,12.215,Walking
283.903,12.299,-2.864,-0.623,12.643,Walking
283.913,12.698,-4.046,-0.661,13.343,Walking
283.923,13.001,-4.562,-1.081,13.82,Walking
283.933,13.234,-4.504,-1.731,14.086,Walking
283.943,13.276,-4.175,-2.371,14.117,Walking
283.953,13.076,-3.685,-2.776,13.866,Walking
283.963,12.678,-3.099,-2.976,13.387,Walking
283.973,12.135,-2.435,-3.032,12.742,Walking
283.983,11.515,-1.691,-2.999,12.019,Walking
283.993,10.849,-0.909,-2.908,11.268,Walking
284.003,10.181,-0.195,-2.691,10.533,Walking
284.013,9.523,0.387,-2.394,9.827,Walking
284.023,8.86,0.809,-2.007,9.12,Walking
284.033,8.214,1.023,-1.352,8.387,Walking
284.043,7.67,0.976,-0.346,7.74,Walking
284.053,7.293,0.809,0.225,7.342,Walking
284.063,7.018,0.751,0.491,7.075,Walking
284.073,6.885,0.748,0.178,6.928,Walking
284.083,6.868,0.71,-0.483,6.922,Walking
284.093,6.942,0.568,-1.179,7.064,Walking
284.103,7.143,0.366,-1.646,7.339,Walking
284.113,7.33,0.217,-1.805,7.552,Walking
284.123,7.376,0.158,-1.706,7.573,Walking
284.133,7.423,0.165,-1.4,7.556,Walking
284.142,7.565,0.209,-0.939,7.626,Walking
284.152,7.757,0.317,-0.53,7.781,Walking
284.162,8.01,0.423,-0.262,8.026,Walking
284.172,8.451,0.433,-0.204,8.465,Walking
284.182,9.123,0.312,-0.354,9.135,Walking
284.192,9.797,0.208,-0.644,9.82,Walking
284.202,10.266,0.157,-1.029,10.318,Walking
284.212,10.482,0.141,-1.474,10.586,Walking
284.222,10.592,0.066,-1.873,10.757,Walking
284.232,10.638,-0.151,-2.228,10.87,Walking
284.242,10.664,-0.409,-2.488,10.958,Walking
284.252,10.648,-0.621,-2.526,10.961,Walking
284.262,10.608,-0.761,-2.365,10.895,Walking
284.272,10.548,-0.798,-2.109,10.786,Walking
284.282,10.533,-0.788,-1.77,10.71,Walking
284.292,10.576,-0.723,-1.467,10.702,Walking
284.302,10.659,-0.641,-1.232,10.749,Walking
284.312,10.727,-0.58,-1.176,10.806,Walking
284.322,10.84,-0.596,-1.29,10.933,Walking
284.332,11.039,-0.774,-1.56,11.175,Walking
284.342,11.382,-1.04,-1.784,11.568,Walking
284.352,11.811,-1.256,-1.908,12.03,Walking
284.362,12.302,-1.442,-2.029,12.552,Walking
284.372,12.659,-1.541,-2.154,12.933,Walking
284.381,12.884,-1.578,-2.208,13.166,Walking
284.391,13.078,-1.597,-2.177,13.354,Walking
284.401,13.218,-1.574,-2.085,13.473,Walking
284.411,13.173,-1.477,-2.139,13.427,Walking
284.421,12.822,-1.384,-2.42,13.122,Walking
284.431,12.173,-1.383,-2.8,12.567,Walking
284.441,11.534,-1.536,-2.969,12.008,Walking
284.451,11.025,-1.782,-2.765,11.505,Walking
284.461,10.679,-2.086,-2.341,11.13,Walking
284.471,10.565,-2.436,-1.816,10.993,Walking
284.481,10.646,-2.803,-1.251,11.08,Walking
284.491,10.79,-3.109,-0.871,11.263,Walking
284.501,10.975,-3.336,-0.758,11.496,Walking
284.511,11.167,-3.546,-0.853,11.748,Walking
284.521,11.201,-3.672,-1.137,11.842,Walking
284.531,11.058,-3.565,-1.491,11.714,Walking
284.541,10.779,-3.246,-1.827,11.405,Walking
284.551,10.43,-2.883,-2.158,11.035,Walking
284.561,10.177,-2.546,-2.434,10.769,Walking
284.571,9.821,-2.149,-2.637,10.394,Walking
284.581,9.367,-1.693,-2.615,9.871,Walking
284.591,9.035,-1.266,-2.34,9.418,Walking
284.601,8.78,-0.848,-1.998,9.044,Walking
284.611,8.446,-0.514,-1.653,8.622,Walking
284.621,8.12,-0.331,-1.333,8.236,Walking
284.63,7.887,-0.32,-1.097,7.969,Walking
284.64,7.878,-0.435,-0.762,7.927,Walking
284.65,8.189,-0.682,-0.334,8.224,Walking
284.66,8.777,-1.014,-0.042,8.836,Walking
284.67,9.253,-1.343,-0.036,9.35,Walking
284.68,9.588,-1.636,-0.147,9.727,Walking
284.69,9.727,-1.858,-0.333,9.908,Walking
284.7,9.785,-2.049,-0.538,10.012,Walking
284.71,9.932,-2.309,-0.767,10.225,Walking
284.72,9.87,-2.55,-1.141,10.258,Walking
284.73,9.523,-2.79,-1.63,10.056,Walking
284.74,9.003,-2.974,-2.067,9.705,Walking
284.75,8.505,-3.009,-2.392,9.333,Walking
284.76,8.066,-2.869,-2.534,8.929,Walking
284.77,7.695,-2.605,-2.481,8.495,Walking
284.78,7.356,-2.228,-2.18,7.989,Walking
284.79,7.148,-1.844,-1.669,7.568,Walking
284.8,7.013,-1.445,-1.064,7.239,Walking
284.81,6.947,-1.051,-0.483,7.042,Walking
284.82,7.042,-0.818,0.03,7.089,Walking
284.83,7.236,-0.712,0.434,7.284,Walking
284.84,7.562,-0.759,0.594,7.623,Walking
284.85,7.886,-0.95,0.436,7.955,Walking
284.86,8.234,-1.213,0.127,8.324,Walking
284.869,8.598,-1.498,-0.233,8.73,Walking
284.879,8.883,-1.802,-0.574,9.082,Walking
284.889,9.179,-2.171,-0.781,9.464,Walking
284.899,9.537,-2.658,-0.794,9.932,Walking
284.909,9.965,-3.215,-0.638,10.49,Walking
284.919,10.23,-3.716,-0.466,10.894,Walking
284.929,10.335,-4.182,-0.347,11.155,Walking
284.939,10.478,-4.712,-0.202,11.49,Walking
284.949,10.974,-5.284,0.225,12.182,Walking
284.959,11.879,-5.817,0.803,13.251,Walking
284.969,12.879,-6.157,1.04,14.313,Walking
284.979,13.789,-6.242,0.832,15.159,Walking
284.989,14.496,-6.087,0.266,15.724,Walking
284.999,14.801,-5.615,-0.402,15.836,Walking
285.009,14.607,-4.839,-1.075,15.425,Walking
285.019,14.039,-3.985,-1.691,14.691,Walking
285.029,13.105,-3.168,-2.041,13.636,Walking
285.039,12.103,-2.537,-1.889,12.509,Walking
285.049,11.264,-2.258,-1.425,11.576,Walking
285.059,10.617,-2.36,-0.931,10.916,Walking
285.069,10.383,-2.793,-0.559,10.767,Walking
285.079,10.55,-3.4,-0.492,11.096,Walking
285.089,10.883,-3.836,-0.848,11.571,Walking
285.099,11.084,-3.893,-1.524,11.846,Walking
285.109,11.102,-3.58,-2.319,11.893,Walking
285.118,10.877,-3.12,-2.997,11.706,Walking
285.128,10.494,-2.561,-3.393,11.323,Walking
285.138,10.084,-1.876,-3.367,10.795,Walking
285.148,9.783,-1.226,-2.939,10.288,Walking
