Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Absolute acceleration (m/s^2),Activity
235.749,-8.003,3.29,6.201,10.645,Walking
235.759,-7.995,3.059,6.299,10.628,Walking
235.769,-7.865,2.73,6.432,10.52,Walking
235.779,-7.735,2.381,6.524,10.395,Walking
235.789,-7.592,2.094,6.512,10.219,Walking
235.799,-7.435,1.87,6.456,10.022,Walking
235.809,-7.298,1.722,6.371,9.839,Walking
235.819,-7.151,1.656,6.266,9.651,Walking
235.829,-7.041,1.647,6.209,9.532,Walking
235.839,-6.962,1.63,6.122,9.413,Walking
235.849,-6.847,1.562,5.97,9.218,Walking
235.859,-6.644,1.476,5.796,8.939,Walking
235.869,-6.389,1.434,5.642,8.643,Walking
235.879,-6.14,1.471,5.571,8.42,Walking
235.889,-5.902,1.583,5.558,8.26,Walking
235.899,-5.693,1.732,5.574,8.153,Walking
235.909,-5.496,1.878,5.613,8.078,Walking
235.919,-5.362,1.987,5.659,8.045,Walking
235.929,-5.306,2.076,5.733,8.082,Walking
235.939,-5.286,2.099,5.822,8.139,Walking
235.949,-5.275,2.071,5.882,8.168,Walking
235.959,-5.322,2.035,5.975,8.257,Walking
235.969,-5.414,1.998,6.106,8.402,Walking
235.979,-5.509,1.935,6.185,8.506,Walking
235.989,-5.626,1.921,6.278,8.646,Walking
235.999,-5.744,1.964,6.353,8.787,Walking
236.009,-5.851,2.047,6.401,8.91,Walking
236.019,-6.009,2.089,6.493,9.09,Walking
236.029,-6.184,2.069,6.577,9.261,Walking
236.039,-6.375,1.979,6.659,9.429,Walking
236.049,-6.592,1.916,6.74,9.62,Walking
236.059,-6.834,1.958,6.889,9.899,Walking
236.069,-7.084,2.02,7.072,10.212,Walking
236.079,-7.337,2.028,7.199,10.477,Walking
236.089,-7.656,2.024,7.279,10.756,Walking
236.099,-8.056,1.983,7.385,11.107,Walking
236.109,-8.402,1.895,7.419,11.368,Walking
236.119,-8.672,1.789,7.376,11.524,Walking
236.129,-8.954,1.683,7.332,11.695,Walking
236.139,-9.227,1.591,7.282,11.861,Walking
236.149,-9.401,1.587,7.187,11.94,Walking
236.159,-9.43,1.646,7.116,11.927,Walking
236.169,-9.382,1.727,6.984,11.823,Walking
236.179,-9.265,1.776,6.799,11.628,Walking
236.189,-9.139,1.835,6.625,11.436,Walking
236.199,-8.974,1.88,6.477,11.225,Walking
236.209,-8.824,1.915,6.369,11.05,Walking
236.219,-8.718,1.982,6.327,10.953,Walking
236.229,-8.611,2.087,6.32,10.883,Walking
236.239,-8.413,2.181,6.295,10.731,Walking
236.249,-8.161,2.275,6.244,10.525,Walking
236.259,-7.91,2.407,6.222,10.348,Walking
236.269,-7.795,2.581,6.254,10.321,Walking
236.279,-7.692,2.699,6.323,10.317,Walking
236.289,-7.586,2.735,6.408,10.301,Walking
236.299,-7.542,2.712,6.479,10.306,Walking
236.309,-7.506,2.604,6.5,10.265,Walking
236.319,-7.472,2.525,6.496,10.218,Walking
236.329,-7.436,2.53,6.543,10.223,Walking
236.339,-7.349,2.562,6.633,10.226,Walking
236.349,-7.28,2.552,6.794,10.28,Walking
236.359,-7.211,2.51,6.984,10.348,Walking
236.369,-7.115,2.481,7.223,10.438,Walking
236.379,-7.049,2.464,7.582,10.641,Walking
236.389,-7.041,2.419,7.942,10.886,Walking
236.399,-7.132,2.282,8.201,11.105,Walking
236.409,-7.297,1.978,8.172,11.133,Walking
236.419,-7.36,1.709,8.018,11.017,Walking
236.429,-7.251,1.528,7.786,10.749,Walking
236.439,-7.075,1.385,7.535,10.429,Walking
236.449,-6.882,1.259,7.418,10.197,Walking
236.459,-6.72,1.137,7.307,9.992,Walking
236.469,-6.573,1.021,7.229,9.824,Walking
236.479,-6.459,0.886,7.171,9.692,Walking
236.489,-6.432,0.749,7.118,9.622,Walking
236.499,-6.392,0.597,6.996,9.495,Walking
236.509,-6.304,0.423,6.923,9.372,Walking
236.519,-6.338,0.241,6.956,9.414,Walking
236.529,-6.487,0.053,6.868,9.447,Walking
236.539,-6.558,-0.176,6.698,9.375,Walking
236.549,-6.51,-0.315,6.557,9.245,Walking
236.559,-6.425,-0.37,6.465,9.122,Walking
236.569,-6.376,-0.389,6.4,9.042,Walking
236.579,-6.33,-0.462,6.275,8.925,Walking
236.589,-6.267,-0.544,6.108,8.768,Walking
236.599,-6.23,-0.56,5.963,8.642,Walking
236.609,-6.296,-0.487,5.932,8.664,Walking
236.619,-6.311,-0.414,5.907,8.654,Walking
236.629,-6.259,-0.34,5.848,8.573,Walking
236.639,-6.172,-0.258,5.778,8.458,Walking
236.649,-6.097,-0.127,5.734,8.371,Walking
236.659,-6.069,0.003,5.777,8.379,Walking
236.669,-6.122,0.112,5.8,8.434,Walking
236.679,-6.199,0.191,5.739,8.449,Walking
236.689,-6.445,0.312,5.699,8.609,Walking
236.699,-6.876,0.35,5.74,8.964,Walking
236.709,-7.198,0.27,5.645,9.152,Walking
236.719,-7.408,0.209,5.424,9.184,Walking
236.729,-7.517,0.208,5.165,9.123,Walking
236.739,-7.522,0.262,4.943,9.005,Walking
236.749,-7.428,0.343,4.698,8.795,Walking
236.759,-7.308,0.414,4.451,8.566,Walking
236.769,-7.412,0.477,4.17,8.518,Walking
236.779,-7.55,0.514,3.885,8.506,Walking
236.789,-7.669,0.524,3.772,8.562,Walking
236.799,-7.966,0.513,3.71,8.802,Walking
236.809,-8.31,0.466,3.659,9.092,Walking
236.819,-8.465,0.364,3.682,9.239,Walking
236.829,-8.551,0.193,3.699,9.319,Walking
236.839,-8.612,0.012,3.687,9.368,Walking
236.849,-8.628,-0.173,3.692,9.387,Walking
236.859,-8.748,-0.249,3.793,9.538,Walking
236.869,-9.085,-0.192,3.911,9.893,Walking
236.879,-9.488,-0.034,4.044,10.314,Walking
236.889,-9.866,0.06,4.292,10.759,Walking
236.899,-10.283,-0.005,4.532,11.238,Walking
236.909,-10.588,-0.253,4.556,11.53,Walking
236.919,-10.803,-0.502,4.447,11.694,Walking
236.929,-10.88,-0.707,4.271,11.71,Walking
236.939,-10.875,-0.798,4.134,11.661,Walking
236.949,-10.931,-0.779,4.039,11.679,Walking
236.959,-11.066,-0.764,4.008,11.794,Walking
236.969,-11.152,-0.705,4.125,11.911,Walking
236.979,-11.14,-0.701,4.248,11.943,Walking
236.989,-11.03,-0.962,4.413,11.919,Walking
236.999,-10.84,-1.236,4.435,11.777,Walking
237.009,-10.575,-1.421,4.259,11.488,Walking
237.019,-10.307,-1.567,4.068,11.191,Walking
237.029,-9.991,-1.752,3.934,10.88,Walking
237.039,-9.77,-1.841,3.878,10.671,Walking
237.049,-9.917,-1.882,3.993,10.855,Walking
237.059,-10.192,-1.925,4.471,11.295,Walking
237.069,-10.349,-1.714,4.797,11.534,Walking
237.079,-10.275,-1.657,4.983,11.539,Walking
237.089,-10.003,-1.728,5.006,11.318,Walking
237.099,-9.674,-1.755,4.928,10.998,Walking
237.109,-9.243,-1.876,4.766,10.567,Walking
237.119,-8.822,-1.961,4.522,10.105,Walking
237.129,-8.456,-1.965,4.342,9.706,Walking
237.139,-8.2,-1.881,4.273,9.436,Walking
237.149,-8.114,-1.759,4.334,9.365,Walking
237.159,-8.191,-1.357,4.497,9.442,Walking
237.169,-8.311,-0.884,4.63,9.555,Walking
237.179,-8.402,-0.698,4.688,9.646,Walking
237.189,-8.488,-0.633,4.795,9.769,Walking
237.199,-8.536,-0.675,4.818,9.825,Walking
237.209,-8.445,-0.781,4.775,9.733,Walking
237.219,-8.277,-0.944,4.62,9.525,Walking
237.229,-8.184,-1.094,4.557,9.431,Walking
237.239,-8.112,-1.129,4.63,9.408,Walking
237.249,-8.107,-0.948,4.848,9.493,Walking
237.259,-8.205,-0.691,5.086,9.678,Walking
237.269,-8.423,-0.507,5.296,9.963,Walking
237.279,-8.552,-0.404,5.428,10.137,Walking
237.289,-8.531,-0.333,5.441,10.124,Walking
237.299,-8.408,-0.236,5.404,9.998,Walking
237.309,-8.236,-0.166,5.33,9.811,Walking
237.319,-8.054,-0.09,5.26,9.62,Walking
237.329,-7.825,0.113,5.247,9.422,Walking
237.339,-7.698,0.386,5.283,9.344,Walking
237.349,-7.741,0.583,5.356,9.432,Walking
237.359,-7.846,0.646,5.481,9.592,Walking
237.369,-7.962,0.711,5.539,9.726,Walking
237.379,-8.312,0.777,5.537,10.017,Walking
237.389,-8.578,0.839,5.499,10.223,Walking
237.399,-8.765,0.881,5.533,10.403,Walking
237.409,-9.016,0.913,5.503,10.602,Walking
237.419,-9.375,0.964,5.519,10.921,Walking
237.429,-9.739,1.071,5.519,11.245,Walking
237.439,-10.032,1.168,5.408,11.457,Walking
237.449,-10.34,1.196,5.247,11.657,Walking
237.459,-10.594,1.316,5.104,11.833,Walking
237.469,-10.748,1.558,5.028,11.968,Walking
237.479,-10.923,1.769,4.928,12.113,Walking
237.489,-11.197,1.814,4.796,12.315,Walking
237.499,-11.457,1.594,4.578,12.44,Walking
237.509,-11.553,1.376,4.334,12.416,Walking
237.519,-11.544,1.357,4.036,12.304,Walking
237.529,-11.423,1.504,3.699,12.101,Walking
237.539,-11.113,1.686,3.419,11.749,Walking
237.549,-10.859,1.843,3.248,11.483,Walking
237.559,-10.768,1.953,3.184,11.398,Walking
237.569,-10.982,2.043,3.364,11.666,Walking
237.579,-11.489,1.959,3.646,12.212,Walking
237.589,-11.944,1.704,3.875,12.672,Walking
237.599,-12.278,1.392,3.953,12.973,Walking
237.609,-12.358,1.107,3.86,12.994,Walking
237.619,-11.605,0.164,4.384,12.407,Walking
237.629,-10.092,-0.769,5.902,11.716,Walking
237.639,-9.312,-0.99,6.333,11.305,Walking
237.649,-9.179,-0.782,5.838,10.906,Walking
237.659,-9.493,-0.577,4.716,10.615,Walking
237.669,-10.144,-0.668,3.463,10.739,Walking
237.679,-10.93,-0.822,2.138,11.167,Walking
237.689,-11.473,-0.873,1.048,11.554,Walking
237.699,-11.732,-1.02,0.344,11.781,Walking
237.709,-11.647,-1.287,-0.147,11.719,Walking
237.719,-11.289,-1.461,-0.419,11.391,Walking
237.729,-10.903,-1.348,-0.433,10.994,Walking
237.739,-10.422,-0.909,-0.274,10.465,Walking
237.749,-10.102,-0.302,-0.035,10.107,Walking
237.759,-10.043,0.235,0.176,10.048,Walking
237.769,-10.057,0.554,0.372,10.079,Walking
237.779,-9.996,0.626,0.521,10.029,Walking
237.789,-9.982,0.586,0.636,10.02,Walking
237.799,-9.989,0.509,0.761,10.031,Walking
237.809,-9.977,0.4,0.874,10.023,Walking
237.819,-10.047,0.286,1.033,10.104,Walking
237.829,-10.066,0.356,1.19,10.143,Walking
237.839,-10.037,0.614,1.336,10.144,Walking
237.849,-9.684,0.945,1.379,9.827,Walking
237.859,-9.314,1.28,1.428,9.509,Walking
237.869,-8.948,1.444,1.609,9.205,Walking
237.879,-8.972,1.45,1.809,9.266,Walking
237.889,-9.331,1.362,1.979,9.635,Walking
237.899,-9.39,1.283,2.401,9.777,Walking
237.909,-9.613,1.248,2.637,10.046,Walking
237.919,-9.894,0.99,3.215,10.45,Walking
237.929,-9.796,0.355,3.197,10.311,Walking
237.939,-9.848,-0.092,3.095,10.323,Walking
237.949,-9.937,-0.31,3.009,10.387,Walking
237.959,-10.166,-0.575,3.166,10.663,Walking
237.969,-10.353,-0.727,3.287,10.887,Walking
237.979,-10.534,-0.789,3.556,11.146,Walking
237.989,-10.654,-0.681,3.699,11.298,Walking
237.999,-10.591,-0.454,3.779,11.254,Walking
238.009,-10.399,-0.521,3.649,11.033,Walking
238.019,-10.16,-0.635,3.438,10.745,Walking
238.029,-9.886,-0.662,3.188,10.409,Walking
238.039,-9.687,-0.627,3.012,10.164,Walking
238.049,-9.566,-0.522,2.975,10.031,Walking
238.059,-9.578,-0.491,2.899,10.019,Walking
238.069,-9.684,-0.526,2.859,10.111,Walking
238.079,-9.766,-0.616,2.842,10.19,Walking
238.089,-9.917,-0.776,2.872,10.353,Walking
238.099,-9.99,-0.914,3.015,10.475,Walking
238.109,-9.725,-0.952,3.158,10.269,Walking
238.119,-8.835,-0.781,3.248,9.446,Walking
238.129,-8.006,-0.4,3.569,8.775,Walking
238.139,-8.099,0.24,4.134,9.096,Walking
238.149,-8.372,0.585,4.57,9.556,Walking
238.159,-8.268,0.654,4.555,9.462,Walking
238.169,-7.873,0.665,4.427,9.057,Walking
238.179,-7.367,0.751,4.557,8.694,Walking
238.189,-6.769,0.948,5.225,8.604,Walking
238.199,-6.687,1.159,5.605,8.802,Walking
238.209,-6.593,0.967,5.729,8.788,Walking
238.219,-6.529,0.966,5.528,8.609,Walking
238.229,-6.565,1.045,5.574,8.675,Walking
238.239,-6.381,1.252,5.569,8.562,Walking
238.249,-6.125,1.551,5.759,8.549,Walking
238.259,-5.477,1.698,6.185,8.434,Walking
238.269,-4.822,1.724,6.464,8.247,Walking
238.279,-4.537,1.634,6.708,8.261,Walking
238.289,-4.557,1.564,6.639,8.203,Walking
238.299,-4.747,1.618,6.533,8.236,Walking
238.309,-4.782,1.916,6.548,8.332,Walking
238.319,-4.741,2.263,6.804,8.596,Walking
238.329,-4.871,2.443,7.486,9.259,Walking
238.339,-5.173,2.597,7.885,9.782,Walking
238.349,-5.552,2.702,8.293,10.339,Walking
238.359,-6.031,2.923,8.463,10.795,Walking
238.369,-6.025,3.26,8.485,10.905,Walking
238.379,-5.698,3.653,8.561,10.913,Walking
238.389,-5.306,3.95,8.475,10.75,Walking
238.399,-5.255,4.441,8.251,10.743,Walking
238.409,-5.407,5.157,8.271,11.147,Walking
238.419,-5.774,6.027,8.204,11.703,Walking
238.429,-6.307,7.094,8.288,12.601,Walking
238.439,-6.688,8.331,8.182,13.457,Walking
238.449,-7.15,9.701,7.872,14.394,Walking
238.459,-7.653,10.992,7.371,15.288,Walking
238.469,-7.957,11.692,6.609,15.611,Walking
238.479,-7.795,10.634,5.895,14.442,Walking
238.489,-7.372,8.06,5.377,12.175,Walking
238.499,-7.073,5.529,5.322,10.437,Walking
238.509,-7.318,3.977,5.956,10.239,Walking
238.519,-7.731,3.369,6.745,10.799,Walking
238.529,-8.168,3.032,7.134,11.261,Walking
238.539,-8.351,2.441,7.576,11.537,Walking
238.549,-8.192,1.879,7.821,11.481,Walking
238.559,-7.881,1.816,8.114,11.456,Walking
238.569,-7.597,1.715,8.078,11.22,Walking
238.579,-7.373,1.44,7.84,10.859,Walking
238.589,-7.377,1.369,7.39,10.531,Walking
238.599,-7.36,1.474,6.991,10.258,Walking
238.609,-7.305,1.479,6.707,10.027,Walking
238.619,-7.372,1.306,6.479,9.901,Walking
238.629,-7.447,1.248,6.309,9.839,Walking
238.639,-7.457,1.364,6.14,9.755,Walking
238.649,-7.335,1.57,6.134,9.69,Walking
238.659,-7.289,1.945,5.967,9.618,Walking
238.669,-7.144,2.131,5.716,9.394,Walking
238.679,-7.161,2.172,5.753,9.439,Walking
238.689,-7.054,2.072,5.317,9.073,Walking
238.699,-6.714,1.924,4.879,8.519,Walking
238.709,-6.615,1.914,4.666,8.318,Walking
238.719,-6.52,2.08,4.415,8.144,Walking
238.729,-6.598,2.347,4.112,8.122,Walking
238.739,-6.69,2.577,4.008,8.214,Walking
238.749,-6.368,2.543,3.779,7.829,Walking
238.759,-5.825,2.404,3.442,7.181,Walking
238.769,-5.429,2.212,3.107,6.635,Walking
238.779,-5.385,2.197,2.908,6.502,Walking
238.789,-5.624,2.378,2.657,6.659,Walking
238.799,-5.958,2.727,2.521,7.021,Walking
238.809,-6.206,3.05,2.413,7.324,Walking
238.819,-6.532,3.368,2.118,7.648,Walking
238.829,-7.005,3.696,2.059,8.184,Walking
238.839,-7.189,3.809,1.904,8.355,Walking
238.849,-7.132,3.949,1.693,8.326,Walking
238.859,-6.848,4.135,1.682,8.174,Walking
238.869,-6.489,4.42,1.742,8.042,Walking
238.879,-6.304,4.868,2.032,8.22,Walking
238.889,-6.182,5.343,2.636,8.586,Walking
238.899,-5.928,5.726,3.351,8.897,Walking
238.909,-5.763,6.437,4.355,9.676,Walking
238.919,-5.932,7.816,5.714,11.355,Walking
238.929,-6.498,9.536,6.722,13.355,Walking
238.939,-7.333,10.823,6.4,14.556,Walking
238.949,-8.034,10.361,4.275,13.791,Walking
238.959,-8.425,8.808,1.706,12.307,Walking
238.969,-9.06,8.008,0.278,12.095,Walking
238.979,-9.409,7.646,-0.324,12.128,Walking
238.989,-9.3,7.063,-0.797,11.705,Walking
238.999,-9.301,6.369,-1.047,11.321,Walking
239.009,-9.236,5.608,-0.754,10.831,Walking
239.019,-9.306,5.264,0.17,10.693,Walking
239.029,-9.244,4.923,1.286,10.552,Walking
239.039,-9.008,4.498,2.277,10.323,Walking
239.049,-9.018,4.179,3.314,10.478,Walking
239.059,-9.263,3.955,4.132,10.887,Walking
239.069,-9.481,3.707,4.438,11.105,Walking
239.079,-9.433,3.35,4.222,10.865,Walking
239.089,-9.351,3.003,3.676,10.487,Walking
239.099,-9.373,2.841,3.011,10.246,Walking
239.109,-9.501,2.906,2.65,10.283,Walking
239.119,-9.581,3.273,2.435,10.413,Walking
239.129,-9.334,3.823,2.221,10.328,Walking
239.139,-8.961,4.378,2.029,10.178,Walking
239.149,-8.645,4.845,1.898,10.09,Walking
239.159,-8.454,5.353,1.775,10.163,Walking
239.169,-8.501,5.819,1.604,10.426,Walking
239.179,-8.678,6.222,1.333,10.761,Walking
239.189,-8.947,6.835,1.047,11.308,Walking
239.199,-9.555,7.426,0.831,12.13,Walking
239.209,-8.917,7.027,1.175,11.414,Walking
239.219,-7.976,6.821,1.21,10.564,Walking
239.229,-7.223,6.576,1.512,9.884,Walking
239.239,-6.79,5.858,1.794,9.145,Walking
239.249,-6.52,5.183,2.058,8.579,Walking
239.259,-6.324,4.676,2.37,8.214,Walking
239.269,-6.103,4.259,2.659,7.903,Walking
239.279,-5.822,3.884,3.046,7.633,Walking
239.289,-5.595,3.6,3.523,7.528,Walking
239.299,-5.484,3.427,3.853,7.527,Walking
239.309,-5.419,3.297,4.026,7.513,Walking
239.319,-5.334,3.214,4.132,7.474,Walking
239.329,-5.336,3.133,4.24,7.501,Walking
239.339,-5.624,3.121,4.363,7.772,Walking
239.349,-5.994,3.24,4.467,8.148,Walking
239.359,-6.247,3.45,4.463,8.417,Walking
239.369,-6.483,3.799,4.383,8.699,Walking
239.379,-6.462,4.2,4.348,8.849,Walking
239.389,-6.375,4.699,4.273,8.999,Walking
239.399,-6.457,5.427,4.118,9.386,Walking
239.409,-6.401,6.333,4.057,9.876,Walking
239.419,-6.443,7.364,4.188,10.644,Walking
239.429,-6.548,8.401,4.502,11.564,Walking
239.439,-6.879,9.166,4.906,12.466,Walking
239.449,-7.513,9.73,5.167,13.334,Walking
239.459,-8.218,10.461,5.047,14.228,Walking
239.469,-8.667,10.542,4.598,14.401,Walking
239.479,-9.284,8.398,4.081,13.167,Walking
239.489,-10.128,5.325,4.137,12.167,Walking
239.499,-11.135,2.856,4.624,12.391,Walking
239.509,-12.018,1.589,5.36,13.255,Walking
239.519,-12.137,0.933,6.241,13.68,Walking
239.529,-11.498,0.524,6.892,13.416,Walking
239.539,-10.539,0.015,7.275,12.806,Walking
239.549,-9.7,-0.737,7.361,12.199,Walking
239.559,-8.968,-1.561,7.164,11.584,Walking
239.569,-8.617,-1.853,7.076,11.303,Walking
239.579,-8.205,-1.745,7.315,11.13,Walking
239.589,-7.535,-1.499,7.536,10.762,Walking
239.599,-6.829,-1.061,7.782,10.408,Walking
239.609,-6.448,-0.51,7.842,10.166,Walking
239.619,-6.235,-0.034,7.834,10.012,Walking
239.629,-6.147,0.281,7.884,10.001,Walking
239.639,-6.201,0.348,7.938,10.079,Walking
239.649,-6.235,0.173,7.966,10.117,Walking
239.659,-6.286,-0.104,7.885,10.085,Walking
239.669,-6.398,-0.288,7.714,10.026,Walking
239.679,-6.577,-0.26,7.726,10.15,Walking
239.689,-6.778,-0.124,7.695,10.255,Walking
239.699,-6.798,-0.022,7.5,10.122,Walking
239.709,-6.801,0.079,7.177,9.888,Walking
239.719,-6.846,0.339,6.721,9.6,Walking
239.729,-6.81,0.624,6.344,9.328,Walking
239.739,-6.655,0.759,5.945,8.956,Walking
239.749,-6.491,0.772,5.549,8.575,Walking
239.759,-6.529,0.82,5.463,8.552,Walking
239.769,-6.689,0.82,5.553,8.732,Walking
239.779,-6.754,0.647,5.285,8.601,Walking
239.789,-6.701,0.589,4.676,8.192,Walking
239.799,-6.788,0.772,4.229,8.035,Walking
239.809,-7.108,1.118,4.044,8.254,Walking
239.819,-7.697,1.41,4,8.788,Walking
239.829,-8.474,1.563,4.01,9.505,Walking
239.839,-8.82,1.578,3.914,9.778,Walking
239.849,-8.722,1.534,3.874,9.666,Walking
239.859,-8.683,1.633,3.899,9.657,Walking
239.869,-8.589,1.826,3.87,9.596,Walking
239.879,-8.655,1.98,3.697,9.618,Walking
239.889,-9.171,2.061,3.317,9.968,Walking
239.899,-9.642,2.487,3.41,10.526,Walking
239.909,-9.616,3.165,3.597,10.743,Walking
239.919,-9.498,3.429,3.564,10.709,Walking
239.929,-9.93,3.673,3.255,11.076,Walking
239.939,-10.268,3.627,2.817,11.248,Walking
239.949,-10.152,3.275,2.237,10.899,Walking
239.959,-9.636,2.939,2.025,10.276,Walking
239.969,-8.778,2.402,1.434,9.213,Walking
239.979,-8.194,2.021,0.75,8.473,Walking
239.989,-7.982,2.133,0.212,8.265,Walking
239.999,-7.863,2.108,-0.241,8.144,Walking
240.009,-7.994,1.833,-0.644,8.227,Walking
240.019,-8.146,1.711,-0.747,8.357,Walking
240.029,-7.141,1.158,-1.007,7.304,Walking
240.039,-6.06,0.133,-1.832,6.332,Walking
240.049,-5.516,-1.087,-3.203,6.47,Walking
240.059,-5.958,-2.115,-5.192,8.181,Walking
240.069,-7.23,-2.418,-6.768,10.195,Walking
240.079,-7.547,-2.428,-8.146,11.367,Walking
240.089,-7.43,-2.322,-9.197,12.049,Walking
240.099,-7.666,-2.005,-9.826,12.623,Walking
240.109,-7.626,-1.569,-9.979,12.658,Walking
240.119,-7.394,-1.131,-9.85,12.369,Walking
240.129,-7.317,-0.906,-9.662,12.153,Walking
240.139,-7.268,-0.855,-9.511,12.001,Walking
240.149,-7.155,-0.788,-9.35,11.8,Walking
240.159,-7.003,-0.714,-8.578,11.097,Walking
240.169,-6.772,-0.628,-7.719,10.288,Walking
240.179,-6.592,-0.482,-7.005,9.631,Walking
240.189,-6.474,-0.456,-6.383,9.102,Walking
240.199,-6.392,-0.501,-5.716,8.59,Walking
240.209,-6.306,-0.534,-5.131,8.147,Walking
240.219,-6.252,-0.531,-4.741,7.864,Walking
240.229,-6.111,-0.507,-4.682,7.715,Walking
240.239,-6.164,-0.595,-4.805,7.838,Walking
240.249,-6.917,-0.659,-4.894,8.499,Walking
240.259,-7.897,-0.875,-5.004,9.39,Walking
240.269,-8.371,-1.238,-4.969,9.813,Walking
240.279,-8.745,-1.175,-4.786,10.038,Walking
240.289,-8.543,-1.134,-4.576,9.757,Walking
240.299,-7.323,-1.115,-4.371,8.601,Walking
240.309,-8.986,-0.165,-3.503,9.646,Walking
240.319,-10.384,0.285,-3.148,10.854,Walking
240.329,-10.833,0.185,-3.022,11.248,Walking
240.339,-11.189,0.286,-3.044,11.599,Walking
240.349,-11.155,0.162,-3.18,11.601,Walking
240.359,-11.254,-0.019,-3.273,11.72,Walking
240.369,-11.422,-0.116,-3.294,11.888,Walking
240.379,-11.536,-0.231,-3.252,11.988,Walking
240.389,-11.695,-0.317,-3.196,12.128,Walking
240.399,-11.751,-0.327,-3.204,12.185,Walking
240.409,-11.684,-0.269,-3.275,12.137,Walking
240.419,-11.707,-0.266,-3.462,12.211,Walking
240.429,-11.764,-0.253,-3.722,12.341,Walking
240.439,-11.676,-0.139,-3.95,12.327,Walking
240.449,-11.613,-0.079,-4.218,12.355,Walking
240.459,-11.704,-0.091,-4.533,12.551,Walking
240.469,-11.902,-0.121,-4.759,12.819,Walking
240.479,-12.126,-0.113,-4.99,13.113,Walking
240.489,-12.207,0.073,-5.087,13.225,Walking
240.499,-12.039,0.363,-5.184,13.112,Walking
240.509,-11.85,0.609,-5.496,13.077,Walking
240.519,-11.792,0.602,-5.918,13.207,Walking
240.529,-11.76,0.237,-5.995,13.202,Walking
240.539,-11.474,0.118,-5.692,12.809,Walking
240.549,-11.059,0.175,-5.316,12.272,Walking
240.559,-10.714,0.174,-4.943,11.8,Walking
240.569,-10.363,0.102,-4.583,11.332,Walking
240.579,-10.21,-0.056,-4.294,11.076,Walking
240.589,-10.178,-0.24,-4.024,10.947,Walking
240.599,-10.103,-0.37,-3.826,10.809,Walking
240.609,-10.002,-0.536,-3.668,10.667,Walking
240.619,-9.884,-0.741,-3.492,10.509,Walking
240.629,-9.84,-0.902,-3.248,10.402,Walking
240.639,-9.81,-1.036,-3.002,10.311,Walking
240.649,-9.796,-1.113,-2.752,10.236,Walking
240.659,-9.78,-1.193,-2.491,10.162,Walking
240.669,-9.804,-1.188,-2.299,10.139,Walking
240.679,-9.946,-1.152,-2.221,10.256,Walking
240.689,-9.822,-1.076,-2.131,10.108,Walking
240.699,-9.439,-1.007,-2.052,9.712,Walking
240.709,-8.993,-0.94,-1.973,9.255,Walking
240.719,-8.692,-0.893,-1.962,8.956,Walking
240.729,-8.483,-0.874,-2.12,8.787,Walking
240.739,-8.159,-0.885,-2.175,8.49,Walking
240.749,-7.866,-0.873,-2.187,8.211,Walking
240.759,-7.7,-0.839,-2.186,8.048,Walking
240.769,-7.649,-0.793,-2.226,8.006,Walking
240.779,-7.603,-0.791,-2.274,7.975,Walking
240.789,-7.54,-0.818,-2.385,7.951,Walking
240.799,-7.372,-0.825,-2.497,7.827,Walking
240.809,-7.219,-0.788,-2.625,7.722,Walking
240.819,-7.248,-0.755,-2.788,7.802,Walking
240.829,-7.419,-0.807,-3.004,8.045,Walking
240.839,-7.451,-0.826,-3.153,8.133,Walking
240.849,-7.475,-0.81,-3.303,8.212,Walking
240.859,-7.581,-0.823,-3.462,8.375,Walking
240.869,-7.72,-0.892,-3.568,8.552,Walking
240.879,-7.955,-0.985,-3.665,8.814,Walking
240.889,-8.239,-1.125,-3.779,9.134,Walking
240.899,-8.647,-1.359,-3.948,9.602,Walking
240.909,-9.161,-1.582,-4.12,10.169,Walking
240.919,-9.64,-1.832,-4.249,10.692,Walking
240.929,-10.119,-2.076,-4.357,11.211,Walking
240.939,-10.579,-2.283,-4.379,11.674,Walking
240.949,-10.812,-2.489,-4.359,11.92,Walking
240.959,-10.924,-2.707,-4.352,12.067,Walking
240.969,-11.009,-2.984,-4.347,12.207,Walking
240.979,-11.092,-3.303,-4.432,12.393,Walking
240.989,-10.89,-3.625,-4.547,12.346,Walking
240.999,-10.414,-3.703,-4.505,11.935,Walking
241.009,-9.923,-3.57,-4.391,11.423,Walking
241.019,-9.31,-3.186,-4.146,10.678,Walking
241.029,-8.678,-2.802,-3.896,9.917,Walking
241.039,-8.148,-2.535,-3.667,9.288,Walking
241.049,-7.729,-2.277,-3.508,8.788,Walking
241.059,-7.433,-2.091,-3.432,8.45,Walking
241.069,-7.255,-2.01,-3.432,8.274,Walking
